parameter,value,MCMCprob
alpha,7.2,1.1001225920758641e-94
beta,0.35,1.1001225920758641e-94
expPragFlip,false,1.1001225920758641e-94
alpha,7.2,0.000021999783059299773
beta,0.35,0.000021999783059299773
expPragFlip,true,0.000021999783059299773
alpha,7.2,4.838028563500152e-96
beta,0.325,4.838028563500152e-96
expPragFlip,false,4.838028563500152e-96
alpha,7.2,0.0000049099934623736286
beta,0.325,0.0000049099934623736286
expPragFlip,true,0.0000049099934623736286
alpha,7.2,1.7234522475119133e-97
beta,0.3,1.7234522475119133e-97
expPragFlip,false,1.7234522475119133e-97
alpha,7.2,8.643486125683906e-7
beta,0.3,8.643486125683906e-7
expPragFlip,true,8.643486125683906e-7
alpha,7.2,4.94637307424783e-99
beta,0.275,4.94637307424783e-99
expPragFlip,false,4.94637307424783e-99
alpha,7.2,1.1966552868565378e-7
beta,0.275,1.1966552868565378e-7
expPragFlip,true,1.1966552868565378e-7
alpha,7.2,1.1357911633755749e-100
beta,0.25,1.1357911633755749e-100
expPragFlip,false,1.1357911633755749e-100
alpha,7.2,1.2988420398278581e-8
beta,0.25,1.2988420398278581e-8
expPragFlip,true,1.2988420398278581e-8
alpha,7.2,2.0679189692081022e-102
beta,0.225,2.0679189692081022e-102
expPragFlip,false,2.0679189692081022e-102
alpha,7.2,1.101415185573498e-9
beta,0.225,1.101415185573498e-9
expPragFlip,true,1.101415185573498e-9
alpha,7.2,2.950801846573463e-104
beta,0.2,2.950801846573463e-104
expPragFlip,false,2.950801846573463e-104
alpha,7.2,7.268955059294263e-11
beta,0.2,7.268955059294263e-11
expPragFlip,true,7.268955059294263e-11
alpha,7.2,3.2497841021744414e-106
beta,0.175,3.2497841021744414e-106
expPragFlip,false,3.2497841021744414e-106
alpha,7.2,3.7171263409387185e-12
beta,0.175,3.7171263409387185e-12
expPragFlip,true,3.7171263409387185e-12
alpha,7.2,2.705288941629526e-108
beta,0.15,2.705288941629526e-108
expPragFlip,false,2.705288941629526e-108
alpha,7.2,1.4654311422306082e-13
beta,0.15,1.4654311422306082e-13
expPragFlip,true,1.4654311422306082e-13
alpha,7.2,1.6523750454244745e-110
beta,0.125,1.6523750454244745e-110
expPragFlip,false,1.6523750454244745e-110
alpha,7.2,4.4282008486233654e-15
beta,0.125,4.4282008486233654e-15
expPragFlip,true,4.4282008486233654e-15
alpha,7.2,7.077457479318825e-113
beta,0.1,7.077457479318825e-113
expPragFlip,false,7.077457479318825e-113
alpha,7.2,1.0188350299805862e-16
beta,0.1,1.0188350299805862e-16
expPragFlip,true,1.0188350299805862e-16
alpha,7.2,1.9700268725074177e-115
beta,0.075,1.9700268725074177e-115
expPragFlip,false,1.9700268725074177e-115
alpha,7.2,1.771333244546976e-18
beta,0.075,1.771333244546976e-18
expPragFlip,true,1.771333244546976e-18
alpha,7.2,3.0707293181930465e-118
beta,0.05,3.0707293181930465e-118
expPragFlip,false,3.0707293181930465e-118
alpha,7.2,2.307229477909855e-20
beta,0.05,2.307229477909855e-20
expPragFlip,true,2.307229477909855e-20
alpha,7.2,1.8337231780594836e-121
beta,0.025,1.8337231780594836e-121
expPragFlip,false,1.8337231780594836e-121
alpha,7.2,2.230008065754764e-22
beta,0.025,2.230008065754764e-22
expPragFlip,true,2.230008065754764e-22
alpha,7.2,6.022633666637235e-126
beta,0,6.022633666637235e-126
expPragFlip,false,6.022633666637235e-126
alpha,7.2,1.5824778447267217e-24
beta,0,1.5824778447267217e-24
expPragFlip,true,1.5824778447267217e-24
alpha,7.1,2.6403779266763885e-102
beta,1,2.6403779266763885e-102
expPragFlip,false,2.6403779266763885e-102
alpha,7.1,3.6684850939367883e-20
beta,1,3.6684850939367883e-20
expPragFlip,true,3.6684850939367883e-20
alpha,7.1,1.0791320622017241e-94
beta,0.975,1.0791320622017241e-94
expPragFlip,false,1.0791320622017241e-94
alpha,7.1,1.253030846655323e-18
beta,0.975,1.253030846655323e-18
expPragFlip,true,1.253030846655323e-18
alpha,7.1,3.613729354853702e-92
beta,0.95,3.613729354853702e-92
expPragFlip,false,3.613729354853702e-92
alpha,7.1,3.6346651476588635e-17
beta,0.95,3.6346651476588635e-17
expPragFlip,true,3.6346651476588635e-17
alpha,7.1,2.398886234240612e-90
beta,0.925,2.398886234240612e-90
expPragFlip,false,2.398886234240612e-90
alpha,7.1,8.949338625184247e-16
beta,0.925,8.949338625184247e-16
expPragFlip,true,8.949338625184247e-16
alpha,7.1,6.466827116446563e-89
beta,0.9,6.466827116446563e-89
expPragFlip,false,6.466827116446563e-89
alpha,7.1,1.86891276496473e-14
beta,0.9,1.86891276496473e-14
expPragFlip,true,1.86891276496473e-14
alpha,7.1,9.143260615896831e-88
beta,0.875,9.143260615896831e-88
expPragFlip,false,9.143260615896831e-88
alpha,7.1,3.3063718207419797e-13
beta,0.875,3.3063718207419797e-13
expPragFlip,true,3.3063718207419797e-13
alpha,7.1,7.722754831565446e-87
beta,0.85,7.722754831565446e-87
expPragFlip,false,7.722754831565446e-87
alpha,7.1,4.947840977365972e-12
beta,0.85,4.947840977365972e-12
expPragFlip,true,4.947840977365972e-12
alpha,7.1,4.2183399680471716e-86
beta,0.825,4.2183399680471716e-86
expPragFlip,false,4.2183399680471716e-86
alpha,7.1,6.251216097262059e-11
beta,0.825,6.251216097262059e-11
expPragFlip,true,6.251216097262059e-11
alpha,7.1,1.5723528324072944e-85
beta,0.8,1.5723528324072944e-85
expPragFlip,false,1.5723528324072944e-85
alpha,7.1,6.653262709847213e-10
beta,0.8,6.653262709847213e-10
expPragFlip,true,6.653262709847213e-10
alpha,7.1,4.158502372893074e-85
beta,0.775,4.158502372893074e-85
expPragFlip,false,4.158502372893074e-85
alpha,7.1,5.950129833248023e-9
beta,0.775,5.950129833248023e-9
expPragFlip,true,5.950129833248023e-9
alpha,7.1,8.038439532771019e-85
beta,0.75,8.038439532771019e-85
expPragFlip,false,8.038439532771019e-85
alpha,7.1,4.458789403479621e-8
beta,0.75,4.458789403479621e-8
expPragFlip,true,4.458789403479621e-8
alpha,7.1,1.1623689058331078e-84
beta,0.725,1.1623689058331078e-84
expPragFlip,false,1.1623689058331078e-84
alpha,7.1,2.7911041076999924e-7
beta,0.725,2.7911041076999924e-7
expPragFlip,true,2.7911041076999924e-7
alpha,7.1,1.280967244202006e-84
beta,0.7,1.280967244202006e-84
expPragFlip,false,1.280967244202006e-84
alpha,7.1,0.0000014547344601317832
beta,0.7,0.0000014547344601317832
expPragFlip,true,0.0000014547344601317832
alpha,7.1,1.0922646463283286e-84
beta,0.675,1.0922646463283286e-84
expPragFlip,false,1.0922646463283286e-84
alpha,7.1,0.000006291426148951535
beta,0.675,0.000006291426148951535
expPragFlip,true,0.000006291426148951535
alpha,7.1,7.296408606821443e-85
beta,0.65,7.296408606821443e-85
expPragFlip,false,7.296408606821443e-85
alpha,7.1,0.000022497257928287498
beta,0.65,0.000022497257928287498
expPragFlip,true,0.000022497257928287498
alpha,7.1,3.8577169470414616e-85
beta,0.625,3.8577169470414616e-85
expPragFlip,false,3.8577169470414616e-85
alpha,7.1,0.0000662750834236272
beta,0.625,0.0000662750834236272
expPragFlip,true,0.0000662750834236272
alpha,7.1,1.6280169438970704e-85
beta,0.6,1.6280169438970704e-85
expPragFlip,false,1.6280169438970704e-85
alpha,7.1,0.00016025911443004478
beta,0.6,0.00016025911443004478
expPragFlip,true,0.00016025911443004478
alpha,7.1,5.5220809186466776e-86
beta,0.575,5.5220809186466776e-86
expPragFlip,false,5.5220809186466776e-86
alpha,7.1,0.0003169294641927704
beta,0.575,0.0003169294641927704
expPragFlip,true,0.0003169294641927704
alpha,7.1,1.513912335238903e-86
beta,0.55,1.513912335238903e-86
expPragFlip,false,1.513912335238903e-86
alpha,7.1,0.000510746902358679
beta,0.55,0.000510746902358679
expPragFlip,true,0.000510746902358679
alpha,7.1,3.3696902266808522e-87
beta,0.525,3.3696902266808522e-87
expPragFlip,false,3.3696902266808522e-87
alpha,7.1,0.0006683777755216827
beta,0.525,0.0006683777755216827
expPragFlip,true,0.0006683777755216827
alpha,7.1,6.110208045208259e-88
beta,0.5,6.110208045208259e-88
expPragFlip,false,6.110208045208259e-88
alpha,7.1,0.0007078260683061422
beta,0.5,0.0007078260683061422
expPragFlip,true,0.0007078260683061422
alpha,7.1,9.048333522633051e-89
beta,0.475,9.048333522633051e-89
expPragFlip,false,9.048333522633051e-89
alpha,7.1,0.0006046273560143867
beta,0.475,0.0006046273560143867
expPragFlip,true,0.0006046273560143867
alpha,7.1,1.0959892025244154e-89
beta,0.45,1.0959892025244154e-89
expPragFlip,false,1.0959892025244154e-89
alpha,7.1,0.0004152709099087366
beta,0.45,0.0004152709099087366
expPragFlip,true,0.0004152709099087366
alpha,7.1,1.086600973818023e-90
beta,0.425,1.086600973818023e-90
expPragFlip,false,1.086600973818023e-90
alpha,7.1,0.00022863394966958256
beta,0.425,0.00022863394966958256
expPragFlip,true,0.00022863394966958256
alpha,7.1,8.816324562658557e-92
beta,0.4,8.816324562658557e-92
expPragFlip,false,8.816324562658557e-92
alpha,7.1,0.00010061220826935557
beta,0.4,0.00010061220826935557
expPragFlip,true,0.00010061220826935557
alpha,7.1,5.847983728604126e-93
beta,0.375,5.847983728604126e-93
expPragFlip,false,5.847983728604126e-93
alpha,7.1,0.00003528894858667821
beta,0.375,0.00003528894858667821
expPragFlip,true,0.00003528894858667821
alpha,7.1,3.1650083579133217e-94
beta,0.35,3.1650083579133217e-94
expPragFlip,false,3.1650083579133217e-94
alpha,7.1,0.000009838039363988397
beta,0.35,0.000009838039363988397
expPragFlip,true,0.000009838039363988397
alpha,7.1,1.3935145457581401e-95
beta,0.325,1.3935145457581401e-95
expPragFlip,false,1.3935145457581401e-95
alpha,7.1,0.000002174047533124222
beta,0.325,0.000002174047533124222
expPragFlip,true,0.000002174047533124222
alpha,7.1,4.971082933462226e-97
beta,0.3,4.971082933462226e-97
expPragFlip,false,4.971082933462226e-97
alpha,7.1,3.797582730361037e-7
beta,0.3,3.797582730361037e-7
expPragFlip,true,3.797582730361037e-7
alpha,7.1,1.4291152105662827e-98
beta,0.275,1.4291152105662827e-98
expPragFlip,false,1.4291152105662827e-98
alpha,7.1,5.2282488833723335e-8
beta,0.275,5.2282488833723335e-8
expPragFlip,true,5.2282488833723335e-8
alpha,7.1,3.2881825177379823e-100
beta,0.25,3.2881825177379823e-100
expPragFlip,false,3.2881825177379823e-100
alpha,7.1,5.655329558900334e-9
beta,0.25,5.655329558900334e-9
expPragFlip,true,5.655329558900334e-9
alpha,7.1,6.001460495487132e-102
beta,0.225,6.001460495487132e-102
expPragFlip,false,6.001460495487132e-102
alpha,7.1,4.789844707545128e-10
beta,0.225,4.789844707545128e-10
expPragFlip,true,4.789844707545128e-10
alpha,7.1,8.589697739511108e-104
beta,0.2,8.589697739511108e-104
expPragFlip,false,8.589697739511108e-104
alpha,7.1,3.164307505256569e-11
beta,0.2,3.164307505256569e-11
expPragFlip,true,3.164307505256569e-11
alpha,7.1,9.496115205153119e-106
beta,0.175,9.496115205153119e-106
expPragFlip,false,9.496115205153119e-106
alpha,7.1,1.6234456320745991e-12
beta,0.175,1.6234456320745991e-12
expPragFlip,true,1.6234456320745991e-12
alpha,7.1,7.944087119956898e-108
beta,0.15,7.944087119956898e-108
expPragFlip,false,7.944087119956898e-108
alpha,7.1,6.436301639325501e-14
beta,0.15,6.436301639325501e-14
expPragFlip,true,6.436301639325501e-14
alpha,7.1,4.8844286478481735e-110
beta,0.125,4.8844286478481735e-110
expPragFlip,false,4.8844286478481735e-110
alpha,7.1,1.960638699235588e-15
beta,0.125,1.960638699235588e-15
expPragFlip,true,1.960638699235588e-15
alpha,7.1,2.111850073227868e-112
beta,0.1,2.111850073227868e-112
expPragFlip,false,2.111850073227868e-112
alpha,7.1,4.5592096864092e-17
beta,0.1,4.5592096864092e-17
expPragFlip,true,4.5592096864092e-17
alpha,7.1,5.9640588749703765e-115
beta,0.075,5.9640588749703765e-115
expPragFlip,false,5.9640588749703765e-115
alpha,7.1,8.0332858132864775e-19
beta,0.075,8.0332858132864775e-19
expPragFlip,true,8.0332858132864775e-19
alpha,7.1,9.53584108037641e-118
beta,0.05,9.53584108037641e-118
expPragFlip,false,9.53584108037641e-118
alpha,7.1,1.0636016387054644e-20
beta,0.05,1.0636016387054644e-20
expPragFlip,true,1.0636016387054644e-20
alpha,7.1,6.032504920659266e-121
beta,0.025,6.032504920659266e-121
expPragFlip,false,6.032504920659266e-121
alpha,7.1,1.0483257629421794e-22
beta,0.025,1.0483257629421794e-22
expPragFlip,true,1.0483257629421794e-22
alpha,7.1,2.6597289701895884e-125
beta,0,2.6597289701895884e-125
expPragFlip,false,2.6597289701895884e-125
alpha,7.1,7.613364080251018e-25
beta,0,7.613364080251018e-25
expPragFlip,true,7.613364080251018e-25
alpha,7,1.1960031724590302e-101
beta,1,1.1960031724590302e-101
expPragFlip,false,1.1960031724590302e-101
alpha,7,3.594080825955121e-20
beta,1,3.594080825955121e-20
expPragFlip,true,3.594080825955121e-20
alpha,7,3.182253771277335e-94
beta,0.975,3.182253771277335e-94
expPragFlip,false,3.182253771277335e-94
alpha,7,1.1660634388602095e-18
beta,0.975,1.1660634388602095e-18
expPragFlip,true,1.1660634388602095e-18
alpha,7,1.0543861454339221e-91
beta,0.95,1.0543861454339221e-91
expPragFlip,false,1.0543861454339221e-91
alpha,7,3.2178660105019204e-17
beta,0.95,3.2178660105019204e-17
expPragFlip,true,3.2178660105019204e-17
alpha,7,6.962508648077789e-90
beta,0.925,6.962508648077789e-90
expPragFlip,false,6.962508648077789e-90
alpha,7,7.548534582582538e-16
beta,0.925,7.548534582582538e-16
expPragFlip,true,7.548534582582538e-16
alpha,7,1.8701674005750485e-88
beta,0.9,1.8701674005750485e-88
expPragFlip,false,1.8701674005750485e-88
alpha,7,1.5038545035172753e-14
beta,0.9,1.5038545035172753e-14
expPragFlip,true,1.5038545035172753e-14
alpha,7,2.6368665768902348e-87
beta,0.875,2.6368665768902348e-87
expPragFlip,false,2.6368665768902348e-87
alpha,7,2.5412847429516187e-13
beta,0.875,2.5412847429516187e-13
expPragFlip,true,2.5412847429516187e-13
alpha,7,2.2222267534080958e-86
beta,0.85,2.2222267534080958e-86
expPragFlip,false,2.2222267534080958e-86
alpha,7,3.6367687279251963e-12
beta,0.85,3.6367687279251963e-12
expPragFlip,true,3.6367687279251963e-12
alpha,7,1.2115820942622002e-85
beta,0.825,1.2115820942622002e-85
expPragFlip,false,1.2115820942622002e-85
alpha,7,4.399065282149524e-11
beta,0.825,4.399065282149524e-11
expPragFlip,true,4.399065282149524e-11
alpha,7,4.5090507244246154e-85
beta,0.8,4.5090507244246154e-85
expPragFlip,false,4.5090507244246154e-85
alpha,7,4.487641106633555e-10
beta,0.8,4.487641106633555e-10
expPragFlip,true,4.487641106633555e-10
alpha,7,1.190969998675594e-84
beta,0.775,1.190969998675594e-84
expPragFlip,false,1.190969998675594e-84
alpha,7,3.851163547845367e-9
beta,0.775,3.851163547845367e-9
expPragFlip,true,3.851163547845367e-9
alpha,7,2.299603981251842e-84
beta,0.75,2.299603981251842e-84
expPragFlip,false,2.299603981251842e-84
alpha,7,2.7724895656948303e-8
beta,0.75,2.7724895656948303e-8
expPragFlip,true,2.7724895656948303e-8
alpha,7,3.322154406660097e-84
beta,0.725,3.322154406660097e-84
expPragFlip,false,3.322154406660097e-84
alpha,7,1.669319447481407e-7
beta,0.725,1.669319447481407e-7
expPragFlip,true,1.669319447481407e-7
alpha,7,3.6582801421684563e-84
beta,0.7,3.6582801421684563e-84
expPragFlip,false,3.6582801421684563e-84
alpha,7,8.37922646984382e-7
beta,0.7,8.37922646984382e-7
expPragFlip,true,8.37922646984382e-7
alpha,7,3.1173972563497356e-84
beta,0.675,3.1173972563497356e-84
expPragFlip,false,3.1173972563497356e-84
alpha,7,0.0000034946222757133504
beta,0.675,0.0000034946222757133504
expPragFlip,true,0.0000034946222757133504
alpha,7,2.081403383267555e-84
beta,0.65,2.081403383267555e-84
expPragFlip,false,2.081403383267555e-84
alpha,7,0.000012067492584753695
beta,0.65,0.000012067492584753695
expPragFlip,true,0.000012067492584753695
alpha,7,1.1000548531689136e-84
beta,0.625,1.1000548531689136e-84
expPragFlip,false,1.1000548531689136e-84
alpha,7,0.00003438056551079435
beta,0.625,0.00003438056551079435
expPragFlip,true,0.00003438056551079435
alpha,7,4.6412118369933796e-85
beta,0.6,4.6412118369933796e-85
expPragFlip,false,4.6412118369933796e-85
alpha,7,0.00008052573154041564
beta,0.6,0.00008052573154041564
expPragFlip,true,0.00008052573154041564
alpha,7,1.5740329647684076e-85
beta,0.575,1.5740329647684076e-85
expPragFlip,false,1.5740329647684076e-85
alpha,7,0.0001545016513037074
beta,0.575,0.0001545016513037074
expPragFlip,true,0.0001545016513037074
alpha,7,4.315188578249256e-86
beta,0.55,4.315188578249256e-86
expPragFlip,false,4.315188578249256e-86
alpha,7,0.00024197987305884594
beta,0.55,0.00024197987305884594
expPragFlip,true,0.00024197987305884594
alpha,7,9.605645187047644e-87
beta,0.525,9.605645187047644e-87
expPragFlip,false,9.605645187047644e-87
alpha,7,0.00030830235765297716
beta,0.525,0.00030830235765297716
expPragFlip,true,0.00030830235765297716
alpha,7,1.7421297791501814e-87
beta,0.5,1.7421297791501814e-87
expPragFlip,false,1.7421297791501814e-87
alpha,7,0.00031847340418483686
beta,0.5,0.00031847340418483686
expPragFlip,true,0.00031847340418483686
alpha,7,2.580674758037463e-88
beta,0.475,2.580674758037463e-88
expPragFlip,false,2.580674758037463e-88
alpha,7,0.0002658681034397169
beta,0.475,0.0002658681034397169
expPragFlip,true,0.0002658681034397169
alpha,7,3.1272752266158275e-89
beta,0.45,3.1272752266158275e-89
expPragFlip,false,3.1272752266158275e-89
alpha,7,0.0001788168752153516
beta,0.45,0.0001788168752153516
expPragFlip,true,0.0001788168752153516
alpha,7,3.10230130576054e-90
beta,0.425,3.10230130576054e-90
expPragFlip,false,3.10230130576054e-90
alpha,7,0.00009660648966350083
beta,0.425,0.00009660648966350083
expPragFlip,true,0.00009660648966350083
alpha,7,2.5189510236630084e-91
beta,0.4,2.5189510236630084e-91
expPragFlip,false,2.5189510236630084e-91
alpha,7,0.000041803695247425975
beta,0.4,0.000041803695247425975
expPragFlip,true,0.000041803695247425975
alpha,7,1.672352626229935e-92
beta,0.375,1.672352626229935e-92
expPragFlip,false,1.672352626229935e-92
alpha,7,0.000014448645871715596
beta,0.375,0.000014448645871715596
expPragFlip,true,0.000014448645871715596
alpha,7,9.060804053552492e-94
beta,0.35,9.060804053552492e-94
expPragFlip,false,9.060804053552492e-94
alpha,7,0.0000039779589859928484
beta,0.35,0.0000039779589859928484
expPragFlip,true,0.0000039779589859928484
alpha,7,3.994538258500291e-95
beta,0.325,3.994538258500291e-95
expPragFlip,false,3.994538258500291e-95
alpha,7,8.700274387027884e-7
beta,0.325,8.700274387027884e-7
expPragFlip,true,8.700274387027884e-7
alpha,7,1.4271804618452676e-96
beta,0.3,1.4271804618452676e-96
expPragFlip,false,1.4271804618452676e-96
alpha,7,1.507439967156828e-7
beta,0.3,1.507439967156828e-7
expPragFlip,true,1.507439967156828e-7
alpha,7,4.110550809202823e-98
beta,0.275,4.110550809202823e-98
expPragFlip,false,4.110550809202823e-98
alpha,7,2.063105346234164e-8
beta,0.275,2.063105346234164e-8
expPragFlip,true,2.063105346234164e-8
alpha,7,9.478874956898057e-100
beta,0.25,9.478874956898057e-100
expPragFlip,false,9.478874956898057e-100
alpha,7,2.2234436457391255e-9
beta,0.25,2.2234436457391255e-9
expPragFlip,true,2.2234436457391255e-9
alpha,7,1.7347355035429062e-101
beta,0.225,1.7347355035429062e-101
expPragFlip,false,1.7347355035429062e-101
alpha,7,1.880497450005646e-10
beta,0.225,1.880497450005646e-10
expPragFlip,true,1.880497450005646e-10
alpha,7,2.4911598564842525e-103
beta,0.2,2.4911598564842525e-103
expPragFlip,false,2.4911598564842525e-103
alpha,7,1.243388498041746e-11
beta,0.2,1.243388498041746e-11
expPragFlip,true,1.243388498041746e-11
alpha,7,2.765588131167612e-105
beta,0.175,2.765588131167612e-105
expPragFlip,false,2.765588131167612e-105
alpha,7,6.399661656708848e-13
beta,0.175,6.399661656708848e-13
expPragFlip,true,6.399661656708848e-13
alpha,7,2.3261163610977602e-107
beta,0.15,2.3261163610977602e-107
expPragFlip,false,2.3261163610977602e-107
alpha,7,2.5514736412178273e-14
beta,0.15,2.5514736412178273e-14
expPragFlip,true,2.5514736412178273e-14
alpha,7,1.4406040862467047e-109
beta,0.125,1.4406040862467047e-109
expPragFlip,false,1.4406040862467047e-109
alpha,7,7.835641818570256e-16
beta,0.125,7.835641818570256e-16
expPragFlip,true,7.835641818570256e-16
alpha,7,6.29269680249354e-112
beta,0.1,6.29269680249354e-112
expPragFlip,false,6.29269680249354e-112
