parameter,value,MCMCprob
alpha,11,3.579986542250105e-112
beta,1,3.579986542250105e-112
expPragFlip,true,3.579986542250105e-112
alpha,11,5.086740859510286e-82
beta,0.95,5.086740859510286e-82
expPragFlip,false,5.086740859510286e-82
alpha,11,5.576000092462231e-101
beta,0.95,5.576000092462231e-101
expPragFlip,true,5.576000092462231e-101
alpha,11,1.660832092096748e-73
beta,0.9,1.660832092096748e-73
expPragFlip,false,1.660832092096748e-73
alpha,11,1.8918880163690048e-91
beta,0.9,1.8918880163690048e-91
expPragFlip,true,1.8918880163690048e-91
alpha,11,1.4875349136639548e-65
beta,0.85,1.4875349136639548e-65
expPragFlip,false,1.4875349136639548e-65
alpha,11,3.265914790186005e-83
beta,0.85,3.265914790186005e-83
expPragFlip,true,3.265914790186005e-83
alpha,11,3.8310098410647454e-58
beta,0.8,3.8310098410647454e-58
expPragFlip,false,3.8310098410647454e-58
alpha,11,3.240494752552583e-76
beta,0.8,3.240494752552583e-76
expPragFlip,true,3.240494752552583e-76
alpha,11,2.9851032782151035e-51
beta,0.75,2.9851032782151035e-51
expPragFlip,false,2.9851032782151035e-51
alpha,11,6.3760284917567196e-71
beta,0.75,6.3760284917567196e-71
expPragFlip,true,6.3760284917567196e-71
alpha,11,7.381601030080763e-45
beta,0.7,7.381601030080763e-45
expPragFlip,false,7.381601030080763e-45
alpha,11,5.853036084728176e-68
beta,0.7,5.853036084728176e-68
expPragFlip,true,5.853036084728176e-68
alpha,11,6.019821788509817e-39
beta,0.65,6.019821788509817e-39
expPragFlip,false,6.019821788509817e-39
alpha,11,2.755097706670875e-67
beta,0.65,2.755097706670875e-67
expPragFlip,true,2.755097706670875e-67
alpha,11,1.6582016552177527e-33
beta,0.6,1.6582016552177527e-33
expPragFlip,false,1.6582016552177527e-33
alpha,11,3.770274376374263e-68
beta,0.6,3.770274376374263e-68
expPragFlip,true,3.770274376374263e-68
alpha,11,1.550413276203751e-28
beta,0.55,1.550413276203751e-28
expPragFlip,false,1.550413276203751e-28
alpha,11,9.518247784717379e-70
beta,0.55,9.518247784717379e-70
expPragFlip,true,9.518247784717379e-70
alpha,11,4.832198053941563e-24
beta,0.5,4.832198053941563e-24
expPragFlip,false,4.832198053941563e-24
alpha,11,1.1797436786455932e-71
beta,0.5,1.1797436786455932e-71
expPragFlip,true,1.1797436786455932e-71
alpha,11,4.798248961485115e-20
beta,0.45,4.798248961485115e-20
expPragFlip,false,4.798248961485115e-20
alpha,11,3.783830007274248e-74
beta,0.45,3.783830007274248e-74
expPragFlip,true,3.783830007274248e-74
alpha,11,1.4059527797726328e-16
beta,0.4,1.4059527797726328e-16
expPragFlip,false,1.4059527797726328e-16
alpha,11,2.7759856094158606e-78
beta,0.4,2.7759856094158606e-78
expPragFlip,true,2.7759856094158606e-78
alpha,11,1.0863599783038659e-13
beta,0.35,1.0863599783038659e-13
expPragFlip,false,1.0863599783038659e-13
alpha,11,2.2042033279179934e-84
beta,0.35,2.2042033279179934e-84
expPragFlip,true,2.2042033279179934e-84
alpha,11,1.901340531321308e-11
beta,0.3,1.901340531321308e-11
expPragFlip,false,1.901340531321308e-11
alpha,11,4.6389472549874395e-91
beta,0.3,4.6389472549874395e-91
expPragFlip,true,4.6389472549874395e-91
alpha,11,6.210784487746563e-10
beta,0.25,6.210784487746563e-10
expPragFlip,false,6.210784487746563e-10
alpha,11,4.699365651096226e-97
beta,0.25,4.699365651096226e-97
expPragFlip,true,4.699365651096226e-97
alpha,11,2.9983780293558185e-9
beta,0.2,2.9983780293558185e-9
expPragFlip,false,2.9983780293558185e-9
alpha,11,5.043184595270177e-102
beta,0.2,5.043184595270177e-102
expPragFlip,true,5.043184595270177e-102
alpha,11,1.6409095734985298e-9
beta,0.15,1.6409095734985298e-9
expPragFlip,false,1.6409095734985298e-9
alpha,11,3.2302073378279344e-106
beta,0.15,3.2302073378279344e-106
expPragFlip,true,3.2302073378279344e-106
alpha,11,7.682019921223196e-11
beta,0.1,7.682019921223196e-11
expPragFlip,false,7.682019921223196e-11
alpha,11,3.022544654143439e-110
beta,0.1,3.022544654143439e-110
expPragFlip,true,3.022544654143439e-110
alpha,11,2.3370180534141797e-13
beta,0.05,2.3370180534141797e-13
expPragFlip,false,2.3370180534141797e-13
alpha,11,5.748335291845476e-115
beta,0.05,5.748335291845476e-115
expPragFlip,true,5.748335291845476e-115
alpha,11,3.626617162651801e-17
beta,0,3.626617162651801e-17
expPragFlip,false,3.626617162651801e-17
alpha,11,3.10091042113165e-121
beta,0,3.10091042113165e-121
expPragFlip,true,3.10091042113165e-121
alpha,10.75,1.9375219518487128e-89
beta,1,1.9375219518487128e-89
expPragFlip,false,1.9375219518487128e-89
alpha,10.75,1.9327549681166592e-106
beta,1,1.9327549681166592e-106
expPragFlip,true,1.9327549681166592e-106
alpha,10.75,1.570712956990822e-80
beta,0.95,1.570712956990822e-80
expPragFlip,false,1.570712956990822e-80
alpha,10.75,1.5200278290671537e-95
beta,0.95,1.5200278290671537e-95
expPragFlip,true,1.5200278290671537e-95
alpha,10.75,3.503520707932466e-72
beta,0.9,3.503520707932466e-72
expPragFlip,false,3.503520707932466e-72
alpha,10.75,2.788598076251712e-86
beta,0.9,2.788598076251712e-86
expPragFlip,true,2.788598076251712e-86
alpha,10.75,2.221781396815931e-64
beta,0.85,2.221781396815931e-64
expPragFlip,false,2.221781396815931e-64
alpha,10.75,2.564778409721608e-78
beta,0.85,2.564778409721608e-78
expPragFlip,true,2.564778409721608e-78
alpha,10.75,4.1780307073738825e-57
beta,0.8,4.1780307073738825e-57
expPragFlip,false,4.1780307073738825e-57
alpha,10.75,1.3540251989469884e-71
beta,0.8,1.3540251989469884e-71
expPragFlip,true,1.3540251989469884e-71
alpha,10.75,2.4380179346442154e-50
beta,0.75,2.4380179346442154e-50
expPragFlip,false,2.4380179346442154e-50
alpha,10.75,1.7106045013217343e-66
beta,0.75,1.7106045013217343e-66
expPragFlip,true,1.7106045013217343e-66
alpha,10.75,4.605725043603907e-44
beta,0.7,4.605725043603907e-44
expPragFlip,false,4.605725043603907e-44
alpha,10.75,1.5516031588086995e-63
beta,0.7,1.5516031588086995e-63
expPragFlip,true,1.5516031588086995e-63
alpha,10.75,2.912736792278364e-38
beta,0.65,2.912736792278364e-38
expPragFlip,false,2.912736792278364e-38
alpha,10.75,1.0755506163876353e-62
beta,0.65,1.0755506163876353e-62
expPragFlip,true,1.0755506163876353e-62
alpha,10.75,6.288675633506717e-33
beta,0.6,6.288675633506717e-33
expPragFlip,false,6.288675633506717e-33
alpha,10.75,2.544479453966166e-63
beta,0.6,2.544479453966166e-63
expPragFlip,true,2.544479453966166e-63
alpha,10.75,4.641655715199045e-28
beta,0.55,4.641655715199045e-28
expPragFlip,false,4.641655715199045e-28
alpha,10.75,1.0805865922466854e-64
beta,0.55,1.0805865922466854e-64
expPragFlip,true,1.0805865922466854e-64
alpha,10.75,1.1471281395317603e-23
beta,0.5,1.1471281395317603e-23
expPragFlip,false,1.1471281395317603e-23
alpha,10.75,2.019609799994272e-66
beta,0.5,2.019609799994272e-66
expPragFlip,true,2.019609799994272e-66
alpha,10.75,9.057601956685997e-20
beta,0.45,9.057601956685997e-20
expPragFlip,false,9.057601956685997e-20
alpha,10.75,9.55970548215609e-69
beta,0.45,9.55970548215609e-69
expPragFlip,true,9.55970548215609e-69
alpha,10.75,2.115624652610442e-16
beta,0.4,2.115624652610442e-16
expPragFlip,false,2.115624652610442e-16
alpha,10.75,1.3726883141495804e-72
beta,0.4,1.3726883141495804e-72
expPragFlip,true,1.3726883141495804e-72
alpha,10.75,1.3081786628453305e-13
beta,0.35,1.3081786628453305e-13
expPragFlip,false,1.3081786628453305e-13
alpha,10.75,2.7926225806819847e-78
beta,0.35,2.7926225806819847e-78
expPragFlip,true,2.7926225806819847e-78
alpha,10.75,1.8462644020337057e-11
beta,0.3,1.8462644020337057e-11
expPragFlip,false,1.8462644020337057e-11
alpha,10.75,1.2558962853566241e-84
beta,0.3,1.2558962853566241e-84
expPragFlip,true,1.2558962853566241e-84
alpha,10.75,4.933450346330026e-10
beta,0.25,4.933450346330026e-10
expPragFlip,false,4.933450346330026e-10
alpha,10.75,1.9203626135976754e-90
beta,0.25,1.9203626135976754e-90
expPragFlip,true,1.9203626135976754e-90
alpha,10.75,1.9966256734193226e-9
beta,0.2,1.9966256734193226e-9
expPragFlip,false,1.9966256734193226e-9
alpha,10.75,2.3248891382653314e-95
beta,0.2,2.3248891382653314e-95
expPragFlip,true,2.3248891382653314e-95
alpha,10.75,9.515326593046749e-10
beta,0.15,9.515326593046749e-10
expPragFlip,false,9.515326593046749e-10
alpha,10.75,1.3805678834299992e-99
beta,0.15,1.3805678834299992e-99
expPragFlip,true,1.3805678834299992e-99
alpha,10.75,4.094918308921358e-11
beta,0.1,4.094918308921358e-11
expPragFlip,false,4.094918308921358e-11
alpha,10.75,1.1148975679097133e-103
beta,0.1,1.1148975679097133e-103
expPragFlip,true,1.1148975679097133e-103
alpha,10.75,1.2291155452669349e-13
beta,0.05,1.2291155452669349e-13
expPragFlip,false,1.2291155452669349e-13
alpha,10.75,2.0517810541333993e-108
beta,0.05,2.0517810541333993e-108
expPragFlip,true,2.0517810541333993e-108
alpha,10.75,2.0495200357675215e-17
beta,0,2.0495200357675215e-17
expPragFlip,false,2.0495200357675215e-17
alpha,10.75,1.4970463793875505e-114
beta,0,1.4970463793875505e-114
expPragFlip,true,1.4970463793875505e-114
alpha,10.5,7.887511356766318e-88
beta,1,7.887511356766318e-88
expPragFlip,false,7.887511356766318e-88
alpha,10.5,7.425625015636238e-101
beta,1,7.425625015636238e-101
expPragFlip,true,7.425625015636238e-101
alpha,10.5,4.1859245338587533e-79
beta,0.95,4.1859245338587533e-79
expPragFlip,false,4.1859245338587533e-79
alpha,10.5,2.9351368942510888e-90
beta,0.95,2.9351368942510888e-90
expPragFlip,true,2.9351368942510888e-90
alpha,10.5,6.35504002897632e-71
beta,0.9,6.35504002897632e-71
expPragFlip,false,6.35504002897632e-71
alpha,10.5,2.935829530555828e-81
beta,0.9,2.935829530555828e-81
expPragFlip,true,2.935829530555828e-81
alpha,10.5,2.841327245177959e-63
beta,0.85,2.841327245177959e-63
expPragFlip,false,2.841327245177959e-63
alpha,10.5,1.4788621330166535e-73
beta,0.85,1.4788621330166535e-73
expPragFlip,true,1.4788621330166535e-73
alpha,10.5,3.8832390389590335e-56
beta,0.8,3.8832390389590335e-56
expPragFlip,false,3.8832390389590335e-56
alpha,10.5,4.3545858507308966e-67
beta,0.8,4.3545858507308966e-67
expPragFlip,true,4.3545858507308966e-67
alpha,10.5,1.6887109153975108e-49
beta,0.75,1.6887109153975108e-49
expPragFlip,false,1.6887109153975108e-49
alpha,10.5,3.7012938035817515e-62
beta,0.75,3.7012938035817515e-62
expPragFlip,true,3.7012938035817515e-62
alpha,10.5,2.4250289329618242e-43
beta,0.7,2.4250289329618242e-43
expPragFlip,false,2.4250289329618242e-43
alpha,10.5,3.3745543124528262e-59
beta,0.7,3.3745543124528262e-59
expPragFlip,true,3.3745543124528262e-59
alpha,10.5,1.1833485479954765e-37
beta,0.65,1.1833485479954765e-37
expPragFlip,false,1.1833485479954765e-37
alpha,10.5,3.431638814710944e-58
beta,0.65,3.431638814710944e-58
expPragFlip,true,3.431638814710944e-58
alpha,10.5,1.99258103331582e-32
beta,0.6,1.99258103331582e-32
expPragFlip,false,1.99258103331582e-32
alpha,10.5,1.399135298434338e-58
beta,0.6,1.399135298434338e-58
expPragFlip,true,1.399135298434338e-58
alpha,10.5,1.1553664297446922e-27
beta,0.55,1.1553664297446922e-27
expPragFlip,false,1.1553664297446922e-27
alpha,10.5,1.004226028061562e-59
beta,0.55,1.004226028061562e-59
expPragFlip,true,1.004226028061562e-59
alpha,10.5,2.2535573055225145e-23
beta,0.5,2.2535573055225145e-23
expPragFlip,false,2.2535573055225145e-23
alpha,10.5,2.8714246966286764e-61
beta,0.5,2.8714246966286764e-61
expPragFlip,true,2.8714246966286764e-61
alpha,10.5,1.4087581120525835e-19
beta,0.45,1.4087581120525835e-19
expPragFlip,false,1.4087581120525835e-19
alpha,10.5,2.0370316306441504e-63
beta,0.45,2.0370316306441504e-63
expPragFlip,true,2.0370316306441504e-63
alpha,10.5,2.612828422587566e-16
beta,0.4,2.612828422587566e-16
expPragFlip,false,2.612828422587566e-16
alpha,10.5,5.658320495668796e-67
beta,0.4,5.658320495668796e-67
expPragFlip,true,5.658320495668796e-67
alpha,10.5,1.288762370655706e-13
beta,0.35,1.288762370655706e-13
expPragFlip,false,1.288762370655706e-13
alpha,10.5,2.900334694013224e-72
beta,0.35,2.900334694013224e-72
expPragFlip,true,2.900334694013224e-72
alpha,10.5,1.4632994469738178e-11
beta,0.3,1.4632994469738178e-11
expPragFlip,false,1.4632994469738178e-11
alpha,10.5,2.8306191378176884e-78
beta,0.3,2.8306191378176884e-78
expPragFlip,true,2.8306191378176884e-78
alpha,10.5,3.194479453880626e-10
beta,0.25,3.194479453880626e-10
expPragFlip,false,3.194479453880626e-10
alpha,10.5,6.724360966349855e-84
beta,0.25,6.724360966349855e-84
expPragFlip,true,6.724360966349855e-84
alpha,10.5,1.083526073837034e-9
beta,0.2,1.083526073837034e-9
expPragFlip,false,1.083526073837034e-9
alpha,10.5,9.460478325433606e-89
beta,0.2,9.460478325433606e-89
expPragFlip,true,9.460478325433606e-89
alpha,10.5,4.499230917069584e-10
beta,0.15,4.499230917069584e-10
expPragFlip,false,4.499230917069584e-10
alpha,10.5,5.370494106393235e-93
beta,0.15,5.370494106393235e-93
expPragFlip,true,5.370494106393235e-93
alpha,10.5,1.7815545168662783e-11
beta,0.1,1.7815545168662783e-11
expPragFlip,false,1.7815545168662783e-11
alpha,10.5,3.86815239025712e-97
beta,0.1,3.86815239025712e-97
expPragFlip,true,3.86815239025712e-97
alpha,10.5,5.280026274604558e-14
beta,0.05,5.280026274604558e-14
expPragFlip,false,5.280026274604558e-14
alpha,10.5,7.086452208515477e-102
beta,0.05,7.086452208515477e-102
expPragFlip,true,7.086452208515477e-102
alpha,10.5,9.461355283164495e-18
beta,0,9.461355283164495e-18
expPragFlip,false,9.461355283164495e-18
alpha,10.5,7.030942603831559e-108
beta,0,7.030942603831559e-108
expPragFlip,true,7.030942603831559e-108
alpha,10.25,2.7553160121632448e-86
beta,1,2.7553160121632448e-86
expPragFlip,false,2.7553160121632448e-86
alpha,10.25,2.0058636658677738e-95
beta,1,2.0058636658677738e-95
expPragFlip,true,2.0058636658677738e-95
alpha,10.25,9.540608848398598e-78
beta,0.95,9.540608848398598e-78
expPragFlip,false,9.540608848398598e-78
alpha,10.25,3.971399408008189e-85
beta,0.95,3.971399408008189e-85
expPragFlip,true,3.971399408008189e-85
alpha,10.25,9.818945895425805e-70
beta,0.9,9.818945895425805e-70
expPragFlip,false,9.818945895425805e-70
alpha,10.25,2.185902706359258e-76
beta,0.9,2.185902706359258e-76
expPragFlip,true,2.185902706359258e-76
alpha,10.25,3.0807714022081146e-62
beta,0.85,3.0807714022081146e-62
expPragFlip,false,3.0807714022081146e-62
alpha,10.25,6.201652557788732e-69
beta,0.85,6.201652557788732e-69
expPragFlip,true,6.201652557788732e-69
alpha,10.25,3.044633949249393e-55
beta,0.8,3.044633949249393e-55
expPragFlip,false,3.044633949249393e-55
alpha,10.25,1.0663814868001689e-62
beta,0.8,1.0663814868001689e-62
expPragFlip,true,1.0663814868001689e-62
alpha,10.25,9.814758310234118e-49
beta,0.75,9.814758310234118e-49
expPragFlip,false,9.814758310234118e-49
alpha,10.25,6.374799930612161e-58
beta,0.75,6.374799930612161e-58
expPragFlip,true,6.374799930612161e-58
alpha,10.25,1.065554503324713e-42
beta,0.7,1.065554503324713e-42
expPragFlip,false,1.065554503324713e-42
alpha,10.25,5.935662130104216e-55
beta,0.7,5.935662130104216e-55
expPragFlip,true,5.935662130104216e-55
alpha,10.25,3.990139248875732e-37
beta,0.65,3.990139248875732e-37
expPragFlip,false,3.990139248875732e-37
alpha,10.25,8.81055153984962e-54
beta,0.65,8.81055153984962e-54
expPragFlip,true,8.81055153984962e-54
alpha,10.25,5.211763966719742e-32
beta,0.6,5.211763966719742e-32
expPragFlip,false,5.211763966719742e-32
alpha,10.25,6.163109586887149e-54
beta,0.6,6.163109586887149e-54
expPragFlip,true,6.163109586887149e-54
alpha,10.25,2.36147860455942e-27
beta,0.55,2.36147860455942e-27
expPragFlip,false,2.36147860455942e-27
alpha,10.25,7.504070841690738e-55
beta,0.55,7.504070841690738e-55
expPragFlip,true,7.504070841690738e-55
alpha,10.25,3.6170020401456433e-23
beta,0.5,3.6170020401456433e-23
expPragFlip,false,3.6170020401456433e-23
alpha,10.25,3.327794042570151e-56
beta,0.5,3.327794042570151e-56
expPragFlip,true,3.327794042570151e-56
alpha,10.25,1.7817592460856457e-19
beta,0.45,1.7817592460856457e-19
expPragFlip,false,1.7817592460856457e-19
alpha,10.25,3.592255882132168e-58
beta,0.45,3.592255882132168e-58
expPragFlip,true,3.592255882132168e-58
alpha,10.25,2.6132192874076507e-16
beta,0.4,2.6132192874076507e-16
expPragFlip,false,2.6132192874076507e-16
alpha,10.25,1.9110098749772583e-61
beta,0.4,1.9110098749772583e-61
expPragFlip,true,1.9110098749772583e-61
alpha,10.25,1.0247123285661412e-13
beta,0.35,1.0247123285661412e-13
expPragFlip,false,1.0247123285661412e-13
alpha,10.25,2.4241823022962996e-66
beta,0.35,2.4241823022962996e-66
expPragFlip,true,2.4241823022962996e-66
alpha,10.25,9.337717620372527e-12
beta,0.3,9.337717620372527e-12
expPragFlip,false,9.337717620372527e-12
alpha,10.25,5.202148893127951e-72
beta,0.3,5.202148893127951e-72
expPragFlip,true,5.202148893127951e-72
alpha,10.25,1.6631605884530746e-10
beta,0.25,1.6631605884530746e-10
expPragFlip,false,1.6631605884530746e-10
alpha,10.25,1.9770228782515783e-77
beta,0.25,1.9770228782515783e-77
expPragFlip,true,1.9770228782515783e-77
alpha,10.25,4.726604235770984e-10
beta,0.2,4.726604235770984e-10
expPragFlip,false,4.726604235770984e-10
alpha,10.25,3.3361599906586355e-82
beta,0.2,3.3361599906586355e-82
expPragFlip,true,3.3361599906586355e-82
alpha,10.25,1.711082813558335e-10
beta,0.15,1.711082813558335e-10
expPragFlip,false,1.711082813558335e-10
alpha,10.25,1.8707271337119598e-86
beta,0.15,1.8707271337119598e-86
expPragFlip,true,1.8707271337119598e-86
alpha,10.25,6.240222001429233e-12
beta,0.1,6.240222001429233e-12
expPragFlip,false,6.240222001429233e-12
alpha,10.25,1.2434530210019532e-90
beta,0.1,1.2434530210019532e-90
expPragFlip,true,1.2434530210019532e-90
alpha,10.25,1.8276482959559327e-14
beta,0.05,1.8276482959559327e-14
expPragFlip,false,1.8276482959559327e-14
alpha,10.25,2.3325349194501612e-95
beta,0.05,2.3325349194501612e-95
expPragFlip,true,2.3325349194501612e-95
alpha,10.25,3.52018339064761e-18
beta,0,3.52018339064761e-18
expPragFlip,false,3.52018339064761e-18
alpha,10.25,3.1622597853796336e-101
beta,0,3.1622597853796336e-101
expPragFlip,true,3.1622597853796336e-101
alpha,10,8.181122973931506e-85
beta,1,8.181122973931506e-85
expPragFlip,false,8.181122973931506e-85
alpha,10,3.758572106214017e-90
beta,1,3.758572106214017e-90
expPragFlip,true,3.758572106214017e-90
alpha,10,1.841456467042448e-76
beta,0.95,1.841456467042448e-76
expPragFlip,false,1.841456467042448e-76
alpha,10,3.720533257427655e-80
beta,0.95,3.720533257427655e-80
expPragFlip,true,3.720533257427655e-80
alpha,10,1.279038986056747e-68
beta,0.9,1.279038986056747e-68
expPragFlip,false,1.279038986056747e-68
alpha,10,1.1383868731990971e-71
beta,0.9,1.1383868731990971e-71
expPragFlip,true,1.1383868731990971e-71
alpha,10,2.8020310228640882e-61
beta,0.85,2.8020310228640882e-61
expPragFlip,false,2.8020310228640882e-61
alpha,10,1.8707643277180558e-64
beta,0.85,1.8707643277180558e-64
expPragFlip,true,1.8707643277180558e-64
alpha,10,1.991393459668329e-54
beta,0.8,1.991393459668329e-54
expPragFlip,false,1.991393459668329e-54
alpha,10,1.963624453283975e-58
beta,0.8,1.963624453283975e-58
expPragFlip,true,1.963624453283975e-58
alpha,10,4.7311577542121754e-48
beta,0.75,4.7311577542121754e-48
expPragFlip,false,4.7311577542121754e-48
alpha,10,8.608021493629506e-54
beta,0.75,8.608021493629506e-54
expPragFlip,true,8.608021493629506e-54
alpha,10,3.8602944745982904e-42
beta,0.7,3.8602944745982904e-42
expPragFlip,false,3.8602944745982904e-42
alpha,10,8.305978159335586e-51
beta,0.7,8.305978159335586e-51
expPragFlip,true,8.305978159335586e-51
alpha,10,1.10271090560929e-36
beta,0.65,1.10271090560929e-36
expPragFlip,false,1.10271090560929e-36
alpha,10,1.788392117340111e-49
beta,0.65,1.788392117340111e-49
expPragFlip,true,1.788392117340111e-49
alpha,10,1.110694595233855e-31
beta,0.6,1.110694595233855e-31
expPragFlip,false,1.110694595233855e-31
alpha,10,2.1333635959109225e-49
beta,0.6,2.1333635959109225e-49
expPragFlip,true,2.1333635959109225e-49
